farm_id,country_name
bf23e5d8-4cf6-11ec-aaac-0242ac150004,Canada
e5b39966-4e02-11ec-9e20-0242ac150004,Canada
ea2dafb8-4f92-11ec-987f-0242ac150004,Canada
f3e46d48-4fbb-11ec-8099-0242ac150004,Canada
e28e2be4-5162-11ec-99d5-0242ac150004,Canada
ae649590-5164-11ec-99d5-0242ac150004,Canada
ab728cd2-5166-11ec-a34f-0242ac150004,Canada
bd45d91e-5175-11ec-b2c1-0242ac150004,Canada
3046f6dc-539c-11ec-9daa-0242ac150004,Canada
ddeb1844-539d-11ec-8b9c-0242ac150004,Canada
744b2ba0-539c-11ec-ad12-0242ac150004,Canada
a81202c6-5444-11ec-9015-0242ac150004,Canada
9eec34e4-5455-11ec-879f-0242ac150004,Canada
c051719c-5457-11ec-8564-0242ac150004,Canada
79b0053a-539b-11ec-9daa-0242ac150004,Canada
d9dd2776-5490-11ec-a3ae-0242ac150004,Canada
6f176e42-550d-11ec-abea-0242ac150004,Canada
83085cea-5792-11ec-9dd3-0242ac150004,Canada
b4ded9e8-597b-11ec-8883-0242ac150004,Canada
dcaa2df0-57bf-11ec-b27b-0242ac150004,Canada
fe37a084-57c3-11ec-b27b-0242ac150004,Canada
b4dc8a4a-5899-11ec-a805-0242ac150004,Canada
30ee0da4-57e9-11ec-a18a-0242ac150004,Canada
cde9ebae-5858-11ec-b1c5-0242ac150004,Canada
dee27326-b2af-11eb-a871-0242ac130002,Canada
9e2b1124-5b53-11ec-a626-0242ac150004,Canada
d6d11838-5ebf-11ec-98e0-0242ac150004,Canada
377c7baa-60dc-11ec-bc17-0242ac150004,Canada
80c7a978-60f6-11ec-97d6-0242ac150004,Canada
d57c5aa6-61d0-11ec-b0fe-0242ac150004,Canada
20b2fd30-62e5-11ec-88ac-0242ac150004,Canada
4b23974c-6348-11ec-a2d6-0242ac150004,Canada
d43bc4b4-69a1-11ec-8632-0242ac150004,Canada
f9cb0098-6b20-11ec-a458-0242ac150004,Canada
6ec9f820-6b28-11ec-baf9-0242ac150004,Canada
8b8d49c6-6d12-11ec-a725-0242ac150004,Canada
078c6eb4-6da7-11ec-bf28-0242ac150004,Canada
28585126-6e42-11ec-965b-0242ac150004,Canada
744677fa-6e7b-11ec-9f29-0242ac150004,Canada
7c1fe092-70ab-11ec-bce9-0242ac150004,Canada
383d60de-7033-11ec-b33f-0242ac150004,Canada
c3e88036-73ea-11ec-8eb7-0242ac150004,Canada
7d7fb6b0-720e-11ec-a533-0242ac150004,Canada
99d7be22-7234-11ec-94a0-0242ac150004,Canada
25249f8e-732c-11ec-9666-0242ac150004,Canada
916e6242-73ea-11ec-a200-0242ac150004,Canada
98c401dc-74cb-11ec-a1ca-0242ac150004,Canada
641b7f9e-4183-11ec-b939-0242ac150003,Canada
32082d10-76d8-11ec-90e6-0242ac150004,Canada
fb84321c-7730-11ec-83a9-0242ac150004,Canada
f511014c-77b4-11ec-a939-0242ac150004,Canada
07903c0c-77b5-11ec-8332-0242ac150004,Canada
39207e04-78e5-11ec-80f9-0242ac150004,Canada
1e2fa910-794b-11ec-9789-0242ac150004,Canada
57526a6c-7a62-11ec-9d80-0242ac150004,Canada
56d00778-7abe-11ec-8e4a-0242ac150004,Canada
c78bc698-7acb-11ec-867b-0242ac150004,Canada
ec1823aa-7add-11ec-95d6-0242ac150004,Canada
13d7b9ac-7ba9-11ec-956f-0242ac150004,Canada
5c74d1f2-7c96-11ec-9f26-0242ac150004,Canada
19a4cd8c-7d90-11ec-9b24-0242ac150004,Canada
23dd7cda-7e13-11ec-ae82-0242ac150004,Canada
b7f876ae-7e5e-11ec-a036-0242ac150004,Canada
0991c5bc-7e6c-11ec-a036-0242ac150004,Canada
e1d79f40-7ea4-11ec-8876-0242ac150004,Canada
69b2d170-7f89-11ec-aeeb-0242ac150004,Canada
9eeac78c-7fa5-11ec-b37b-0242ac150004,Canada
9a25dc30-7fa7-11ec-8933-0242ac150004,Canada
0dd8a666-803f-11ec-b30e-0242ac150004,Canada
6df7410e-8096-11ec-8ba9-0242ac150004,Canada
aab00aac-8214-11ec-add3-0242ac150004,Canada
f9ca0410-8086-11ec-98f0-0242ac150004,Canada
123d404a-8184-11ec-b625-0242ac150004,Canada
151876e4-823e-11ec-907d-0242ac150004,Canada
0cd47dce-8389-11ec-b833-0242ac150004,Canada
ead29770-7829-11ec-b4d7-0242ac150004,Canada
f7a3c61a-8510-11ec-a557-0242ac150004,Canada
448bb572-8512-11ec-bd4a-0242ac150004,Canada
8fc2217a-85d5-11ec-92e1-0242ac150004,Canada
2e79227e-891d-11ec-ba17-0242ac150004,Canada
5923ed58-8a15-11ec-a010-0242ac150004,Canada
0ed659fe-8acc-11ec-a2f3-0242ac150004,Canada
0c2c727a-8c38-11ec-99e7-0242ac150004,Canada
9acb7968-8d1e-11ec-ae3a-0242ac150004,Canada
